id_imagen,id_seqq,descr
1001773457_577c3a7d70.jpg,0,A black dog and a spotted dog are fighting
1003163366_44323f5815.jpg,0,A man lays on a bench while his dog sits by him
1009434119_febe49276a.jpg,0,A black and white dog is running in a grassy garden surrounded by a white fence
1012212859_01547e3f17.jpg,0,"A dog shakes its head near the shore , a red ball next to it"
1015584366_dfcec3c85a.jpg,0,A black dog leaps over a log
101654506_8eb26cfb60.jpg,0,A brown and white dog is running through the snow
1019077836_6fc9b15408.jpg,0,A brown dog chases the water from a sprinkler on a lawn
1019604187_d087bf9a5f.jpg,0,A dog prepares to catch a thrown object in a field with nearby cars
1020651753_06077ec457.jpg,0,a black and white dog jumping in the air to get a toy
1022975728_75515238d8.jpg,0,A black dog running in the surf
1024138940_f1fefbdce1.jpg,0,Two different breeds of brown and white dogs play on the beach
1026685415_0431cbf574.jpg,0,A black dog carries a green toy in his mouth as he walks through the grass
1030985833_b0902ea560.jpg,0,A black dog and a brown dog are jumping up to catch a red toy
1032122270_ea6f0beedb.jpg,0,A woman crouches near three dogs in a field
1056873310_49c665eb22.jpg,0,A brown dog is running after a black dog on a rocky shore
1057251835_6ded4ada9c.jpg,0,A light-colored dog runs on the beach
1067180831_a59dc64344.jpg,0,A black and white dog is attempting to catch a yellow and purple object in a low cut yard
1067790824_f3cc97239b.jpg,0,A white and black dog and a brown dog in sandy terrain
1072153132_53d2bb1b60.jpg,0,A black and white dog catches a toy in midair
1075867198_27ca2e7efe.jpg,0,A man in a brown shirt and dark shorts plays on the beach with his two black dogs
1082252566_8c79beef93.jpg,0,"A bulldog , a sheep dog , and a boxer standing in a yard"
1084040636_97d9633581.jpg,0,A closeup of a white dog that is laying its head on its paws
1089181217_ee1167f7af.jpg,0,a brown dog running down a paved pathway
1094462889_f9966dafa6.jpg,0,A brown dog plays in a deep pile of snow
1095590286_c654f7e5a9.jpg,0,A blond dog and a black and white dog run in a dirt field
1096097967_ac305887b4.jpg,0,A black and white dog drinking water from a water spray
1107246521_d16a476380.jpg,0,a black dog jumping to catch a rope toy
1115679311_245eff2f4b.jpg,0,A black dog is jumping over a log along a beach
1117972841_2b9261f95f.jpg,0,A brown dog is running in the sand
1119015538_e8e796281e.jpg,0,A little tan dog with large ears running through the grass
1119418776_58e4b93eac.jpg,0,A black and white dog is running through the field
1129704496_4a61441f2c.jpg,0,A brown and white and a black and white dog hauling in a floating toy from the ocean
1130369873_d80a1aa59c.jpg,0,A brown dog is running through neck-deep water carrying a tennis ball
1130401779_8c30182e3e.jpg,0,Two brown dogs are creating large splashes as they run in a river
1131155939_b4b457b05e.jpg,0,A black dog runs into the ocean next to a pile of seaweed
1131800850_89c7ffd477.jpg,0,A brown and white dog stands outside while it snows
1164131282_b30926f332.jpg,0,A grey dog beside a black and white dog running in green grass
1164765687_7aca07bbe7.jpg,0,A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals
1169307342_e7a4685a5c.jpg,0,A big brown dog plays with a smaller grey dog on the grass
1176580356_9810d877bf.jpg,0,A big dog catches a ball on his nose
1178705300_c224d9a4f1.jpg,0,a brown dog jumping into a pool after a bloe ball
1184967930_9e29ce380d.jpg,0,A brown dog running through the grass and flowers
1187435567_18173c148b.jpg,0,A small brown and black dog
1187593464_ce862352c6.jpg,0,A big tan dog runs on grass with a big stick in his mouth
1189977786_4f5aaed773.jpg,0,A dog jumping into a swimming pool
1227655020_b11a1bb112.jpg,0,A black dog and a brown dog playing in tall weeds
1229756013_94663527d7.jpg,0,A brown dog jumping in the air on a brown plain
123889082_d3751e0350.jpg,0,A brown dog biting a gray dogs ear
1240297429_c36ae0c58f.jpg,0,A dog in a number six jersey is running through a field
1244140539_da4804d828.jpg,0,A black and brown dog is laying on a white shaggy carpet
124972799_de706b6d0b.jpg,0,A cat under the bench hissing with a dog growling and trying to get it
1262454669_f1caafec2d.jpg,0,A girl in a white shirt is sitting on a park bench with a dog next to her
1267711451_e2a754b4f8.jpg,0,A black and white dog carrying a large stick
1271960365_e54033f883.jpg,0,A black dog runs after another black dog who is carrying a ball
1287064529_aa4e4f3c31.jpg,0,A black and tan dog in the snow
1287073593_f3d2a62455.jpg,0,A group of dogs pull a person on a dog sled up a hill
1287920676_d21a0b289b.jpg,0,A snow dog in a red harness
1287931016_fb015e2e10.jpg,0,A black and a white dog on the snow
1287982439_6578006e22.jpg,0,A big brown dog is jumping in the water and has his mouth wide open
1288909046_d2b2b62607.jpg,0,a brown dog is leaping into a garden swimming pool
128912885_8350d277a4.jpg,0,A dog jumps for a red ball on the grass
1290894194_8a4ffdc7eb.jpg,0,A woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk
1304100320_c8990a1539.jpg,0,The two dogs are running through a field of flowers
1306145560_1e37081b91.jpg,0,A black dog carries an orange tennis ball in his mouth as he swims
1311132744_5ffd03f831.jpg,0,A black and grey dog runs in a field with its tongue hanging out
1312227131_771b5ed201.jpg,0,dogs running on a cold but sunny morning
1319634306_816f21677f.jpg,0,A brown dog is sitting in some long grass
1324816249_86600a6759.jpg,0,A brown dog stands in a lush field with the stunning clouds and mountains behind it
1330645772_24f831ff8f.jpg,0,A black and white dog is running in the grass
133905560_9d012b47f3.jpg,0,A puppy plays with an adult dog in the snow
1341787777_4f1ebb1793.jpg,0,A brown dog is bending down trying to drink from a jet of water
1346529555_e916816cfe.jpg,0,A dog in midair cathing the red ball
1348113612_5bfc5f429e.jpg,0,A black and white dog jumping into a pool after tennis balls
1348891916_ebd4413033.jpg,0,A brown dog on a leash runs through the white water
1348947380_14f0fc1237.jpg,0,A man and a dog stand on a hill overlooking water
1350948838_fdebe4ff65.jpg,0,A black and white dog jumping into a pool
1351315701_6580b51c41.jpg,0,A black and a white dog are running on the grass
1355935187_2c99648138.jpg,0,A fluffy white dog is coming out of a blue striped obstacle shute
1357753846_6185e26040.jpg,0,"A big , black dog runs through the water , near the shore"
1358892595_7a37c45788.jpg,0,A dog runs through the forest with something in its mouth
1359101233_16c2c150e3.jpg,0,a dog in a red jacket is running on the grass
1361420539_e9599c60ae.jpg,0,A black dog is running in the grass
1363843090_9425d93064.jpg,0,A black dog retrieves a cloth from a streambed
1368338041_6b4077ca98.jpg,0,Three dogs looking at a cement ledge
1368383637_614646cc4a.jpg,0,People stand in corridor looking from balcony as another person walks dog
1377668044_36398401dd.jpg,0,A dog jumping in the air to retrieve a stick from a man
1378557186_4bd1da6834.jpg,0,"A man , a gun , and a dog"
1383840121_c092110917.jpg,0,A brown dog laying on a blue cover
1388970365_162edcceb4.jpg,0,A brown dog and two black dogs in an overgrown grassy field
1392272228_cf104086e6.jpg,0,A black dog carrying an object out of the water
1394368714_3bc7c19969.jpg,0,A dog waits as his owner rummages through a collection of stuff
1394396709_65040d97ab.jpg,0,A brown dog carrying a black object
1397887419_e798697b93.jpg,0,A brown dog chases a blond one in the grass
1402843760_d30f1dbf0f.jpg,0,a dog trots through the grass
1403414927_5f80281505.jpg,0,A black dog in front of a white dog walking on a path in a forest
140430106_2978fda105.jpg,0,A dog is running along a beach on a sunny day
1405221276_21634dcd58.jpg,0,"One dog shaking the water off , getting a second dog wet"
1418266617_b32143275b.jpg,0,A black and white dog jumps over a pole while splashing water around
1425013325_bff69bc9da.jpg,0,Two big German Shephard dogs play in the water
1425069308_488e5fcf9d.jpg,0,A dog on two legs with its mouth opened toward a blue ball in the air
1429546659_44cb09cbe2.jpg,0,A white dog and a black dog in a field
1433577867_39a1510c43.jpg,0,A wet white dog is splashing in the water with a stick in its mouth
1436760519_8d6101a0ed.jpg,0,A black and white dog is jumping up to catch a toy as another dog watches
1439282131_3814d6ae04.jpg,0,The two dogs are in the water retrieving a stick
1440024115_129212c988.jpg,0,A man plays Frisbee with his dog
1445123245_c7b9db0e0c.jpg,0,A black and tan dog plays with a centipede toy
1445754124_647168f211.jpg,0,A black and white dog climbs a leaning tree trunk
1449625950_fc9a8d02d9.jpg,0,A brown dog and a tan dog are playing in tall grass
1454678644_7e5a371301.jpg,0,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind
1461653394_8ab96aae63.jpg,0,A large white dog growling at a large black dog
1465666502_de289b3b9c.jpg,0,A black dog is swimming in green water with something in its mouth
1466479163_439db855af.jpg,0,A brown dog runs through the grass holding something in its mouth
